cornerpt,cornerx,cornery,cell_name
d0,276041.4522,1498186.177,d0-e1
e0,276031.2554,1498189.799,d0-e1
e1,276027.7421,1498181.628,d0-e1
d1,276036.8414,1498175.78,d0-e1
