island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,anao,c1-d2,aglaia,1.2,9.1,636,276041.593,1498163.552,276046.0286,1498172.697
guam,anao,c1-d2,aglaia,1.32,8.93,637,276041.593,1498163.552,276046.0286,1498172.697
guam,anao,c1-d2,tri,3.84,6.56,638,276041.593,1498163.552,276046.0286,1498172.697
guam,anao,c1-d2,aglaia,6.72,9.85,639,276032.7963,1498167.368,276041.593,1498163.552
guam,anao,c1-d2,guamia,6.41,9.88,640,276032.7963,1498167.368,276041.593,1498163.552
guam,anao,c1-d2,aglaia,6.4,8.65,641,276032.7963,1498167.368,276041.593,1498163.552
guam,anao,c1-d2,cyno,7.4,10.68,642,276032.7963,1498167.368,276041.593,1498163.552
guam,anao,c1-d2,tri,7.4,2.87,643,276046.0286,1498172.697,276036.8414,1498175.78
guam,anao,c1-d2,cyno,7.02,3.13,644,276046.0286,1498172.697,276036.8414,1498175.78
guam,anao,c1-d2,aglaia,6.07,4.26,645,276046.0286,1498172.697,276036.8414,1498175.78
guam,anao,c1-d2,cyno,3.73,6.12,646,276046.0286,1498172.697,276036.8414,1498175.78
guam,anao,c1-d2,cyno,8.4,4.72,647,276036.8414,1498175.78,276032.7963,1498167.368
guam,anao,c1-d2,guamia,8.6,2.87,648,276036.8414,1498175.78,276032.7963,1498167.368
guam,anao,c1-d2,guamia,8.82,6.1,649,276032.7963,1498167.368,276041.593,1498163.552
guam,anao,c1-d2,aglaia,8.35,5.97,650,276032.7963,1498167.368,276041.593,1498163.552
guam,anao,c1-d2,cyno,7.5,6.56,651,276032.7963,1498167.368,276041.593,1498163.552
guam,anao,c1-d2,guamia,6.96,5.95,652,276032.7963,1498167.368,276041.593,1498163.552
guam,anao,c1-d2,cyno,5.89,6.36,653,276032.7963,1498167.368,276041.593,1498163.552
guam,anao,c1-d2,aglaia,8.76,1.36,654,276032.7963,1498167.368,276041.593,1498163.552
guam,anao,c1-d2,aglaia,5.44,6.68,655,276032.7963,1498167.368,276041.593,1498163.552
guam,anao,c1-d2,aglaia,4.56,5.93,656,276032.7963,1498167.368,276041.593,1498163.552
guam,anao,c1-d2,aglaia,4.01,10.19,657,276032.7963,1498167.368,276041.593,1498163.552
guam,anao,c1-d2,ifit,5.54,4.66,658,276046.0286,1498172.697,276036.8414,1498175.78
