cornerpt,cornerx,cornery,cell_name
z0c,276056.021,1498189.256,c0-z0d
z0d,276047.4551,1498195.009,c0-z0d
d0,276041.4522,1498186.177,c0-z0d
c0,276049.91,1498181.514,c0-z0d
