island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,anao,a0-z*a0,aglaia,0.83,9.79,1407,276073.9578,1498181.01,276067.1928,1498172.156
guam,anao,a0-z*a0,guamia,1.48,10.1,1408,276073.9578,1498181.01,276067.1928,1498172.156
guam,anao,a0-z*a0,tri,1.94,8.42,1409,276073.9578,1498181.01,276067.1928,1498172.156
guam,anao,a0-z*a0,aglaia,3.1,8.79,1410,276073.9578,1498181.01,276067.1928,1498172.156
guam,anao,a0-z*a0,tri,2.98,7.28,1411,276073.9578,1498181.01,276067.1928,1498172.156
guam,anao,a0-z*a0,tri,5.19,5.3,1412,276073.9578,1498181.01,276067.1928,1498172.156
guam,anao,a0-z*a0,premna,9.11,1.59,1413,276073.9578,1498181.01,276067.1928,1498172.156
guam,anao,a0-z*a0,tri,9.21,1.9,1414,276073.9578,1498181.01,276067.1928,1498172.156
guam,anao,a0-z*a0,tri,8.68,3.35,1415,276073.9578,1498181.01,276067.1928,1498172.156
guam,anao,a0-z*a0,tri,8.51,4.1,1416,276082.9173,1498177.985,276073.9578,1498181.01
guam,anao,a0-z*a0,tri,10.24,2.2,1417,276082.9173,1498177.985,276073.9578,1498181.01
guam,anao,a0-z*a0,tri,3.92,9.6,1418,276079.2254,1498165.009,276082.9173,1498177.985
guam,anao,a0-z*a0,?,7.76,5.69,1419,276082.9173,1498177.985,276082.9173,1498177.985
guam,anao,a0-z*a0,guamia,6.7,7.14,1420,276067.1928,1498172.156,276079.2254,1498165.009
guam,anao,a0-z*a0,tri,10.57,3.08,1421,276079.2254,1498165.009,276082.9173,1498177.985
guam,anao,a0-z*a0,tri,10.18,3.13,1422,276079.2254,1498165.009,276082.9173,1498177.985
guam,anao,a0-z*a0,tri,12.8,0.68,1423,276079.2254,1498165.009,276082.9173,1498177.985
guam,anao,a0-z*a0,tri,9.56,3.85,1424,276079.2254,1498165.009,276082.9173,1498177.985
guam,anao,a0-z*a0,tri,9.85,3.86,1425,276079.2254,1498165.009,276082.9173,1498177.985
