cornerpt,cornerx,cornery,cell_name
c1,276046.0286,1498172.697,c1-d2
d1,276036.8414,1498175.78,c1-d2
d2,276032.7963,1498167.368,c1-d2
c2,276041.593,1498163.552,c1-d2
