island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,anao,c0-d1,cyno,6.38,7.04,614,276041.4522,1498186.177,276036.8414,1498175.78
guam,anao,c0-d1,cyno,9.9,3.58,615,276046.0286,1498172.697,276049.91,1498181.514
guam,anao,c0-d1,tri,5.26,8.19,616,276041.4522,1498186.177,276036.8414,1498175.78
guam,anao,c0-d1,cyno,4.31,9.23,617,276036.8414,1498175.78,276046.0286,1498172.697
guam,anao,c0-d1,guamia,7.7,3.04,618,276046.0286,1498172.697,276049.91,1498181.514
guam,anao,c0-d1,aglaia,8.33,2.45,619,276046.0286,1498172.697,276049.91,1498181.514
guam,anao,c0-d1,tri,2,9.32,620,276036.8414,1498175.78,276046.0286,1498172.697
guam,anao,c0-d1,guamia,9.68,0.69,621,276046.0286,1498172.697,276049.91,1498181.514
guam,anao,c0-d1,cyno,8.18,1.8,622,276046.0286,1498172.697,276049.91,1498181.514
guam,anao,c0-d1,tri,2.56,9.61,623,276036.8414,1498175.78,276046.0286,1498172.697
guam,anao,c0-d1,cyno,3.05,10,624,276046.0286,1498172.697,276049.91,1498181.514
guam,anao,c0-d1,aglaia,3.5,9.6,625,276046.0286,1498172.697,276049.91,1498181.514
guam,anao,c0-d1,aglaia,4.04,10.41,626,276046.0286,1498172.697,276049.91,1498181.514
guam,anao,c0-d1,tri,4.12,8.94,627,276046.0286,1498172.697,276049.91,1498181.514
guam,anao,c0-d1,cyno,3.41,7.88,628,276046.0286,1498172.697,276049.91,1498181.514
guam,anao,c0-d1,cyno,5.06,8.82,630,276046.0286,1498172.697,276049.91,1498181.514
guam,anao,c0-d1,aglaia,5.23,5.32,631,276049.91,1498181.514,276041.4522,1498186.177
guam,anao,c0-d1,tri,5.99,9.02,632,276046.0286,1498172.697,276049.91,1498181.514
guam,anao,c0-d1,tri,7.25,3.74,633,276046.0286,1498172.697,276049.91,1498181.514
guam,anao,c0-d1,tri,9.71,2.37,634,276046.0286,1498172.697,276049.91,1498181.514
guam,anao,c0-d1,tri,3.27,9.44,635,276046.0286,1498172.697,276049.91,1498181.514
