cornerpt,cornerx,cornery,cell_name
a1,276063.404,1498161.108,a1-b2
b1,276053.9847,1498167.995,a1-b2
b2,276049.2661,1498159.566,a1-b2
a2,276058.0287,1498152.222,a1-b2
