cornerpt,cornerx,cornery,cell_name
b3,276044.5868,1498151.142,b3-c4
c3,276036.142,1498155.245,b3-c4
c4,276031.8445,1498146.283,b3-c4
b4,276039.8406,1498140.371,b3-c4
