cornerpt,cornerx,cornery,cell_name
e1,276027.7421,1498181.628,e1-ze2
ze1,276021.2144,1498183.196,e1-ze2
ze2,276016.645817,1498175.12605,e1-ze2
e2,276023.561366,1498172.71381,e1-ze2
