island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,anao,a2-za3,guamia,2.66,9.29,1345,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,aglaia,2.85,8.05,1346,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,aglaia,5.02,6.21,1347,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,aglaia,4.05,8.04,1348,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,aglaia,5.36,5.83,1349,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,guamia,5.94,7.14,1350,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,neiso,6.25,6.46,1351,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,neiso,6.87,7.04,1352,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,aglaia,6.87,8.22,1353,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,neiso,7.38,7.35,1354,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,aglaia,5.19,5.3,1355,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,aglaia,7.56,3.56,1356,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,guamia,8.03,3.74,1357,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,neiso,8.5,2.67,1358,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,neiso,9.54,0.87,1359,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,neiso,10.42,2.15,1360,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,neiso,9.2,4.74,1361,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,neiso,10.88,3.6,1362,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,neiso,8.06,5.41,1363,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,aglaia,10.96,5.41,1364,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,aglaia,9.13,6.64,1365,276058.0287,1498152.222,276053.7182,1498145.08
guam,anao,a2-za3,aglaia,8.35,1.81,1366,276069.59,1498149.683,276058.0287,1498152.222
guam,anao,a2-za3,other,9.19,4.17,1367,276069.59,1498149.683,276058.0287,1498152.222
