cornerpt,cornerx,cornery,cell_name
z*a0,276082.9173,1498177.985,a0-z*a0
z0a,276073.9578,1498181.01,a0-z*a0
a0,276067.1928,1498172.156,a0-z*a0
za0,276079.2254,1498165.009,a0-z*a0
