island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,anao,b4-z4c,aglaia,11.19,5.91,1176,276037.7266,1498131.107,276039.8406,1498140.371
guam,anao,b4-z4c,cyno,11.49,5.55,1177,276037.7266,1498131.107,276039.8406,1498140.371
guam,anao,b4-z4c,premna,7.51,6.82,1178,276037.7266,1498131.107,276039.8406,1498140.371
guam,anao,b4-z4c,premna,9.2,11.11,1179,276037.7266,1498131.107,276039.8406,1498140.371
guam,anao,b4-z4c,aglaia,6.6,10.47,1180,276037.7266,1498131.107,276039.8406,1498140.371
guam,anao,b4-z4c,aglaia,8.53,9.95,1181,276037.7266,1498131.107,276039.8406,1498140.371
guam,anao,b4-z4c,guamia,5.53,12.4,1182,276037.7266,1498131.107,276039.8406,1498140.371
guam,anao,b4-z4c,premna,3.35,9.57,1183,276037.7266,1498131.107,276039.8406,1498140.371
guam,anao,b4-z4c,aglaia,8.67,3.85,1184,276037.7266,1498131.107,276039.8406,1498140.371
guam,anao,b4-z4c,neiso,9.69,3.9,1185,276037.7266,1498131.107,276039.8406,1498140.371
guam,anao,b4-z4c,neiso,10.27,1.46,1186,276037.7266,1498131.107,276039.8406,1498140.371
