island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,anao,e0-ze1,neiso,10.94,1.34,804,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,8.93,1.42,805,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,8.53,2.69,806,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,10.27,3.48,807,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,7.41,3.7,808,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,6.9,4.37,809,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,8.81,6.67,810,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,9.84,6.05,996,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,11.15,6.36,997,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,11.9,5.53,998,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,aglaia,11.61,6.39,999,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,12.82,7.75,1000,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,14.67,9.92,1275,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,11.35,8.25,1276,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,10.07,8.63,1277,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,10.17,10.04,1278,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,aglaia,11.22,10.97,1279,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,9.18,9.98,1280,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,8.98,9.07,1281,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,7.83,9.17,1282,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,7.29,9.84,1283,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,5.23,10.05,1284,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,5.59,10.78,1285,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,10.12,12.18,1286,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,6.05,6.57,1287,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,5.54,6.27,1288,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,5.23,6.21,1289,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,4.92,6.33,1290,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,4.18,6.3,1291,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,neiso,3.3,7.61,1292,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,aglaia,4.48,7.63,1293,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,aglaia,2.09,9.42,1294,276024.8282,1498191.628,276021.2144,1498183.196
guam,anao,e0-ze1,tri,10.77,1.03,1295,276024.8282,1498191.628,276021.2144,1498183.196
