cornerpt,cornerx,cornery,cell_name
z0d,276047.4551,1498195.009,d0-z0e
z0e,276038.9221,1498198.374,d0-z0e
e0,276031.2554,1498189.799,d0-z0e
d0,276041.4522,1498186.177,d0-z0e
