cornerpt,cornerx,cornery,cell_name
e3,276019.9257,1498163.143,e3-ze4
ze3,276010.521,1498165.118,e3-ze4
ze4,276007.5278,1498155.858,e3-ze4
e4,276015.8846,1498153.473,e3-ze4
