cornerpt,cornerx,cornery,cell_name
a2,276058.0287,1498152.222,a2-b3
b2,276049.2661,1498159.566,a2-b3
b3,276044.5868,1498151.142,a2-b3
a3,276053.7182,1498145.08,a2-b3
