cornerpt,cornerx,cornery,cell_name
d4,276023.1306,1498151.712,d4-z4e
e4,276015.8846,1498153.473,d4-z4e
NA,NA,NA,d4-z4e
z4d,276021.1421,1498140.24,d4-z4e
