cornerpt,cornerx,cornery,cell_name
b2,276049.2661,1498159.566,b2-c3
c2,276041.593,1498163.552,b2-c3
c3,276036.142,1498155.245,b2-c3
b3,276044.5868,1498151.142,b2-c3
