island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,anao,a1-za2,guamia,4.82,6.39,1368,276063.404,1498161.108,276058.0287,1498152.222
guam,anao,a1-za2,aglaia,2.36,9.58,1369,276063.404,1498161.108,276058.0287,1498152.222
guam,anao,a1-za2,tri,3.63,7.27,1370,276063.404,1498161.108,276058.0287,1498152.222
guam,anao,a1-za2,tri,3.86,7.13,1371,276063.404,1498161.108,276058.0287,1498152.222
guam,anao,a1-za2,tri,3.88,7.03,1372,276063.404,1498161.108,276058.0287,1498152.222
guam,anao,a1-za2,guamia,5.2,5.43,1373,276063.404,1498161.108,276058.0287,1498152.222
guam,anao,a1-za2,aglaia,5.89,8.52,1374,276063.404,1498161.108,276058.0287,1498152.222
guam,anao,a1-za2,aglaia,6.11,4.35,1375,276063.404,1498161.108,276058.0287,1498152.222
guam,anao,a1-za2,tri,5.49,8.29,1376,276063.404,1498161.108,276058.0287,1498152.222
guam,anao,a1-za2,aglaia,6.05,4,1377,276063.404,1498161.108,276058.0287,1498152.222
guam,anao,a1-za2,guamia,6.9,4.44,1378,276063.404,1498161.108,276058.0287,1498152.222
guam,anao,a1-za2,aglaia,6.36,3.91,1379,276063.404,1498161.108,276058.0287,1498152.222
guam,anao,a1-za2,aglaia,8.06,2.57,1380,276063.404,1498161.108,276058.0287,1498152.222
guam,anao,a1-za2,tri,9.8,0.71,1381,276063.404,1498161.108,276058.0287,1498152.222
guam,anao,a1-za2,aglaia,10.19,0.5,1382,276063.404,1498161.108,276058.0287,1498152.222
guam,anao,a1-za2,aglaia,4.76,6.21,1383,276069.59,1498149.683,276073.96,1498160.257
guam,anao,a1-za2,guamia,4.57,7.17,1384,276069.59,1498149.683,276073.96,1498160.257
guam,anao,a1-za2,aglaia,1.1,9.68,1385,276069.59,1498149.683,276073.96,1498160.257
guam,anao,a1-za2,aglaia,2.27,8.13,1386,276058.0287,1498152.222,276069.59,1498149.683
guam,anao,a1-za2,premna,4.09,6.57,1387,276058.0287,1498152.222,276069.59,1498149.683
guam,anao,a1-za2,premna,4.79,5.86,1388,276058.0287,1498152.222,276069.59,1498149.683
guam,anao,a1-za2,aglaia,4.81,6.48,1389,276058.0287,1498152.222,276069.59,1498149.683
