island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,anao,a0-za1,tri,4.11,6.64,1390,276067.1928,1498172.156,276063.404,1498161.108
guam,anao,a0-za1,aglaia,4.57,5.87,1391,276067.1928,1498172.156,276063.404,1498161.108
guam,anao,a0-za1,guamia,4.61,5.37,1392,276067.1928,1498172.156,276063.404,1498161.108
guam,anao,a0-za1,tri,4.77,6.33,1393,276067.1928,1498172.156,276063.404,1498161.108
guam,anao,a0-za1,tri,5.63,5.01,1394,276067.1928,1498172.156,276063.404,1498161.108
guam,anao,a0-za1,tri,6.7,5.67,1395,276067.1928,1498172.156,276063.404,1498161.108
guam,anao,a0-za1,aglaia,7.49,2.76,1396,276067.1928,1498172.156,276063.404,1498161.108
guam,anao,a0-za1,aglaia,9.03,2.69,1397,276067.1928,1498172.156,276063.404,1498161.108
guam,anao,a0-za1,guamia,10.1,1.28,1398,276067.1928,1498172.156,276063.404,1498161.108
guam,anao,a0-za1,guamia,7.59,5.37,1399,276067.1928,1498172.156,276063.404,1498161.108
guam,anao,a0-za1,tri,1.31,5.62,1400,276073.96,1498160.257,276079.2254,1498165.009
guam,anao,a0-za1,guamia,4.93,5.83,1401,276073.96,1498160.257,276079.2254,1498165.009
guam,anao,a0-za1,aglaia,4.51,4.08,1402,276073.96,1498160.257,276079.2254,1498165.009
guam,anao,a0-za1,cyno,5.97,1.16,1403,276073.96,1498160.257,276079.2254,1498165.009
guam,anao,a0-za1,cyno,4.89,2.38,1404,276073.96,1498160.257,276079.2254,1498165.009
guam,anao,a0-za1,cyno,4.43,2.65,1405,276073.96,1498160.257,276079.2254,1498165.009
guam,anao,a0-za1,tri,2.05,6.52,1406,276073.96,1498160.257,276079.2254,1498165.009
