island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,anao,c2-d3,guamia,9.78,0.34,659,276041.593,1498163.552,276032.7963,1498167.368
guam,anao,c2-d3,guamia,4.17,6.25,660,276036.142,1498155.245,276041.593,1498163.552
guam,anao,c2-d3,aglaia,4.46,5.67,661,276036.142,1498155.245,276041.593,1498163.552
guam,anao,c2-d3,guamia,4.86,5.28,662,276036.142,1498155.245,276041.593,1498163.552
guam,anao,c2-d3,aglaia,5.89,5.71,663,276036.142,1498155.245,276041.593,1498163.552
guam,anao,c2-d3,guamia,6.92,3.37,664,276041.593,1498163.552,276032.7963,1498167.368
guam,anao,c2-d3,tri,6.86,3.43,665,276041.593,1498163.552,276032.7963,1498167.368
guam,anao,c2-d3,tri,7.46,3.25,666,276041.593,1498163.552,276032.7963,1498167.368
guam,anao,c2-d3,guamia,6.11,4.04,667,276041.593,1498163.552,276032.7963,1498167.368
guam,anao,c2-d3,guamia,7.32,5.01,668,276041.593,1498163.552,276032.7963,1498167.368
guam,anao,c2-d3,aglaia,6.37,6,669,276041.593,1498163.552,276032.7963,1498167.368
guam,anao,c2-d3,aglaia,5.74,6.37,670,276041.593,1498163.552,276032.7963,1498167.368
guam,anao,c2-d3,guamia,5.99,6.55,671,276041.593,1498163.552,276032.7963,1498167.368
guam,anao,c2-d3,guamia,6.31,4.01,672,276032.7963,1498167.368,276027.8621,1498158.585
guam,anao,c2-d3,aglaia,6.53,3.77,673,276032.7963,1498167.368,276027.8621,1498158.585
guam,anao,c2-d3,guamia,7.36,2.89,674,276032.7963,1498167.368,276027.8621,1498158.585
guam,anao,c2-d3,guamia,7.61,6.66,675,276036.142,1498155.245,276041.593,1498163.552
guam,anao,c2-d3,guamia,7.63,6,676,276036.142,1498155.245,276041.593,1498163.552
guam,anao,c2-d3,guamia,6.92,4.97,677,276027.8621,1498158.585,276036.142,1498155.245
guam,anao,c2-d3,aglaia,7.63,2.82,678,276027.8621,1498158.585,276036.142,1498155.245
guam,anao,c2-d3,guamia,9.25,1.2,679,276027.8621,1498158.585,276036.142,1498155.245
