island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,anao,b1-c2,guamia,4.64,5.6,722,276041.593,1498163.552,276049.2661,1498159.566
guam,anao,b1-c2,neiso,2.01,8.44,723,276041.593,1498163.552,276049.2661,1498159.566
guam,anao,b1-c2,guamia,6.07,4.36,724,276041.593,1498163.552,276049.2661,1498159.566
guam,anao,b1-c2,aglaia,6.57,3.53,725,276041.593,1498163.552,276049.2661,1498159.566
guam,anao,b1-c2,tri,8.21,3.23,726,276041.593,1498163.552,276049.2661,1498159.566
guam,anao,b1-c2,guamia,8.32,2.67,727,276041.593,1498163.552,276049.2661,1498159.566
guam,anao,b1-c2,ifit,8.93,2.26,728,276041.593,1498163.552,276049.2661,1498159.566
guam,anao,b1-c2,guamia,9.54,6.17,729,276041.593,1498163.552,276049.2661,1498159.566
guam,anao,b1-c2,aglaia,9.69,7.27,730,276041.593,1498163.552,276049.2661,1498159.566
guam,anao,b1-c2,aglaia,12.31,8.7,731,276041.593,1498163.552,276049.2661,1498159.566
guam,anao,b1-c2,cyno,8.88,8.8,732,276041.593,1498163.552,276049.2661,1498159.566
guam,anao,b1-c2,guamia,7.93,8.38,733,276041.593,1498163.552,276049.2661,1498159.566
guam,anao,b1-c2,aglaia,9.43,12.88,734,276041.593,1498163.552,276049.2661,1498159.566
guam,anao,b1-c2,aglaia,6.95,12.11,735,276041.593,1498163.552,276049.2661,1498159.566
