cornerpt,cornerx,cornery,cell_name
c0,276049.91,1498181.514,c0-d1
d0,276041.4522,1498186.177,c0-d1
d1,276036.8414,1498175.78,c0-d1
c1,276046.0286,1498172.697,c0-d1
