cornerpt,cornerx,cornery,cell_name
e4,276015.8846,1498153.473,e4-z*e4
ze4,276007.5278,1498155.858,e4-z*e4
z*e4,276003.8422,1498146.866,e4-z*e4
NA,NA,NA,e4-z*e4
