cornerpt,cornerx,cornery,cell_name
za2,276069.59,1498149.683,a2-za3
a2,276058.0287,1498152.222,a2-za3
a3,276053.7182,1498145.08,a2-za3
za3,276064.0991,1498140.973,a2-za3
