cornerpt,cornerx,cornery,cell_name
za1,276073.96,1498160.257,a1-za2
a1,276063.404,1498161.108,a1-za2
a2,276058.0287,1498152.222,a1-za2
za2,276069.59,1498149.683,a1-za2
