island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,anao,a1-b2,aglaia,8.97,1.48,769,276053.9847,1498167.995,276049.2661,1498159.566
guam,anao,a1-b2,premna,8.67,2.16,770,276053.9847,1498167.995,276049.2661,1498159.566
guam,anao,a1-b2,aglaia,9.74,2.19,771,276053.9847,1498167.995,276049.2661,1498159.566
guam,anao,a1-b2,aglaia,7.67,2.86,772,276053.9847,1498167.995,276049.2661,1498159.566
guam,anao,a1-b2,aglaia,7.07,3.23,773,276053.9847,1498167.995,276049.2661,1498159.566
guam,anao,a1-b2,tri,9.54,4.25,774,276053.9847,1498167.995,276049.2661,1498159.566
guam,anao,a1-b2,tri,4.45,8.69,775,276058.0287,1498152.222,276063.404,1498161.108
guam,anao,a1-b2,tri,3.82,8.7,776,276058.0287,1498152.222,276063.404,1498161.108
guam,anao,a1-b2,tri,4,6.79,777,276058.0287,1498152.222,276063.404,1498161.108
guam,anao,a1-b2,aglaia,5.63,6.34,778,276058.0287,1498152.222,276063.404,1498161.108
guam,anao,a1-b2,guamia,5.72,7.87,779,276049.2661,1498159.566,276058.0287,1498152.222
guam,anao,a1-b2,tri,5.19,9.27,780,276049.2661,1498159.566,276058.0287,1498152.222
guam,anao,a1-b2,guamia,3.98,10.81,781,276049.2661,1498159.566,276058.0287,1498152.222
guam,anao,a1-b2,aglaia,2.16,9.3,782,276049.2661,1498159.566,276058.0287,1498152.222
guam,anao,a1-b2,guamia,3.07,7.49,783,276049.2661,1498159.566,276058.0287,1498152.222
guam,anao,a1-b2,aglaia,4.34,6.43,784,276049.2661,1498159.566,276058.0287,1498152.222
guam,anao,a1-b2,neiso,5.36,5.95,785,276049.2661,1498159.566,276058.0287,1498152.222
guam,anao,a1-b2,aglaia,4.71,6.54,786,276049.2661,1498159.566,276058.0287,1498152.222
guam,anao,a1-b2,neiso,10.52,1.77,787,276049.2661,1498159.566,276058.0287,1498152.222
guam,anao,a1-b2,neiso,3.88,6.5,788,276053.9847,1498167.995,276049.2661,1498159.566
guam,anao,a1-b2,aglaia,4.91,6.34,789,276053.9847,1498167.995,276049.2661,1498159.566
