cornerpt,cornerx,cornery,cell_name
a4,275576.6483,1497665.083,a4-z4b
b4,275585.496,1497669.518,a4-z4b
z4b,275590.0284,1497659.173,a4-z4b
z4a,275582.8982,1497654.615,a4-z4b
