cornerpt,cornerx,cornery,cell_name
e1,275601.9465,1497709.05,e1-ze2
ze1,275610.6051,1497711.044,e1-ze2
ze2,275614.2665,1497701.922,e1-ze2
e2,275605.7165,1497700.15,e1-ze2
