UnknownX,UnknownY,Tag
275581.820751228,1497696.76730159,151
275583.587326019,1497697.14163154,152
275585.681759903,1497696.99392026,153
275584.397453378,1497694.20341339,154
275584.576711625,1497693.86800974,155
NA,NA,156
NA,NA,157
275580.831145333,1497688.31642956,158
275581.454306335,1497689.19120165,159
275582.460362894,1497691.7679957,160
275578.691632809,1497689.94649009,161
275575.563609485,1497694.37292482,162
NA,NA,163
