dataout_unk_x,dataout_unk_y,dataout_issue,dataout_tag
269884.634743216,1509821.26749273,Okay,1676
269887.030093473,1509821.88251559,Okay,1677
269886.092990222,1509821.24953709,Okay,1678
269887.905984057,1509825.12996604,Okay,1679
269889.2535383,1509826.49833188,Okay,1680
269891.886730619,1509826.27005443,Outside_cell,1681
269891.383708372,1509825.02767318,Okay,1682
269890.289934289,1509825.61128126,Okay,1683
269889.771707582,1509826.53502801,Okay,1684
269892.469363791,1509823.24388201,Okay,1685
269890.890294136,1509822.02776352,Okay,1686
269890.10087711,1509820.33199334,Okay,1687
