island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,a0-za1,eug,7.96,2.88,1057,275564.6323,1497691.876,275561.4711,1497699.773
guam,nblas,a0-za1,guamia,6.69,3.57,1058,275564.6323,1497691.876,275561.4711,1497699.773
guam,nblas,a0-za1,eug,6.16,4.09,1059,275561.4711,1497699.773,275553.3731,1497696.357
guam,nblas,a0-za1,eug,7.77,12.08,1060,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,eug,5.88,11,1251,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,eug,6.91,9.79,1252,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,neiso,6.64,8.26,1253,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,eug,6.21,9.4,1254,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,aglaia,7.28,6.77,1255,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,guamia,2.88,7.73,1256,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,aglaia,1.23,9.06,1257,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,guamia,0.87,9.55,1258,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,guamia,3.33,9.53,1259,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,eug,4.34,9.63,1260,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,guamia,3.66,9.91,1261,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,guamia,3.38,9.84,1262,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,eug,4.04,10.11,1263,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,guamia,8.24,4.73,1264,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,aglaia,7.96,3.02,1265,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,aglaia,7.86,2.37,1266,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,guamia,5.82,4.39,1267,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,aglaia,9.88,5.53,1268,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,premna,10.39,5.58,1269,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,mor,11.5,6.4,1270,275553.3731,1497696.357,275556.4479,1497687.477
guam,nblas,a0-za1,guamia,7.84,3,1271,275561.4711,1497699.773,275553.3731,1497696.357
guam,nblas,a0-za1,aglaia,8.04,2.97,1272,275561.4711,1497699.773,275553.3731,1497696.357
guam,nblas,a0-za1,guamia,8.91,3.11,1273,275561.4711,1497699.773,275553.3731,1497696.357
guam,nblas,a0-za1,guamia,8.65,1.68,1274,275561.4711,1497699.773,275553.3731,1497696.357
