island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,c0-d1,eug,5.73,1.79,49,275581.7386,1497705.258,275584.2253,1497700.308
guam,nblas,c0-d1,guamia,2.99,2.9,50,275581.7386,1497705.258,275584.2253,1497700.308
guam,nblas,c0-d1,aglaia,8.3,1.62,51,275579.2518,1497710.208,275584.2253,1497700.308
guam,nblas,c0-d1,guamia,10.05,3.14,52,275579.2518,1497710.208,275584.2253,1497700.308
guam,nblas,c0-d1,eug,8.97,4.29,53,275579.2518,1497710.208,275584.2253,1497700.308
guam,nblas,c0-d1,cyno,8.46,4.3,54,275579.2518,1497710.208,275584.2253,1497700.308
guam,nblas,c0-d1,eug,6.4,3.92,55,275579.2518,1497710.208,275584.2253,1497700.308
guam,nblas,c0-d1,cyno,6.01,6.33,56,275588.5357,1497714.792,275579.2518,1497710.208
guam,nblas,c0-d1,cyno,6.49,5.51,57,275588.5357,1497714.792,275579.2518,1497710.208
guam,nblas,c0-d1,aglaia,5.25,6.49,58,275588.5357,1497714.792,275579.2518,1497710.208
guam,nblas,c0-d1,eug,5.12,7.94,59,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,guamia,4.14,8.4,60,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,cyno,4.81,9.38,61,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,aglaia,4.08,10.76,62,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,premna,4.21,11.87,63,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,eug,1.96,10.38,64,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,cyno,1.27,10.29,65,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,eug,1.65,10.09,66,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,aglaia,4.14,7.29,67,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,guamia,5.62,5.66,68,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,aglaia,5.16,6.45,69,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,guamia,8.01,8.26,70,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,aglaia,10.27,4.81,71,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,aglaia,4.69,5.5,72,275584.2253,1497700.308,275593.0446,1497705.154
guam,nblas,c0-d1,aglaia,4.22,10.12,73,275588.5357,1497714.792,275593.0446,1497705.154
guam,nblas,c0-d1,aglaia,9.73,3.04,74,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,aglaia,9.24,2.61,75,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,eug,9.56,2.62,76,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,aglaia,8.1,3.01,77,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,guamia,8.09,3.1,78,275593.0446,1497705.154,275588.5357,1497714.792
guam,nblas,c0-d1,aglaia,6.34,5.08,79,275593.0446,1497705.154,275588.5357,1497714.792
