island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,c2-d3,mor,4.06,5.73,221,275588.7859,1497691.34,275591.3085,1497682.612
guam,nblas,c2-d3,eug,4.46,5.5,222,275588.7859,1497691.34,275591.3085,1497682.612
guam,nblas,c2-d3,mor,3.9,6.46,223,275588.7859,1497691.34,275591.3085,1497682.612
guam,nblas,c2-d3,guamia,3,8.22,224,275588.7859,1497691.34,275591.3085,1497682.612
guam,nblas,c2-d3,premna,6.41,3.34,225,275591.3085,1497682.612,275599.8878,1497687.128
guam,nblas,c2-d3,guamia,5.84,7.54,226,275588.7859,1497691.34,275591.3085,1497682.612
guam,nblas,c2-d3,guamia,1.13,9.37,227,275597.4708,1497696.465,275588.7859,1497691.34
guam,nblas,c2-d3,aglaia,0,9.84,228,275597.4708,1497696.465,275588.7859,1497691.34
guam,nblas,c2-d3,aglaia,2.75,9.53,229,275597.4708,1497696.465,275588.7859,1497691.34
guam,nblas,c2-d3,aglaia,3.88,10.22,230,275597.4708,1497696.465,275588.7859,1497691.34
guam,nblas,c2-d3,aglaia,4.41,7.13,231,275597.4708,1497696.465,275588.7859,1497691.34
guam,nblas,c2-d3,guamia,4.01,6.92,232,275597.4708,1497696.465,275588.7859,1497691.34
guam,nblas,c2-d3,guamia,5.41,6.01,233,275597.4708,1497696.465,275588.7859,1497691.34
guam,nblas,c2-d3,aglaia,5.33,11.09,234,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,cyno,4.76,8.06,235,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,guamia,3.18,8.6,236,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,aglaia,3.09,9.5,237,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,aglaia,1.5,8.6,238,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,guamia,1.31,8.8,239,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,cyno,0.83,9.22,240,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,eug,0.5,9.05,241,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,guamia,2.52,7.23,242,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,guamia,3.33,6.11,243,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,guamia,4.51,6.27,244,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,guamia,6.66,5.59,245,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,guamia,8.63,5.68,246,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,aglaia,7.78,4.19,247,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,cyno,7.23,3.47,248,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,guamia,7.97,3.08,249,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,aglaia,7.25,2.39,250,275599.8878,1497687.128,275597.4708,1497696.465
guam,nblas,c2-d3,guamia,7.8,1.15,251,275599.8878,1497687.128,275597.4708,1497696.465
