island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,a0-za1,mel,8.8,5.55,9110,309714.7641,1565681,309722.8862,1565684.282
rota,grvpt,a0-za1,leuc,8.25,4.12,9111,309714.7641,1565681,309722.8862,1565684.282
rota,grvpt,a0-za1,guamia,7.46,4.81,9112,309714.7641,1565681,309722.8862,1565684.282
rota,grvpt,a0-za1,premna,5.91,3.48,9113,309714.7641,1565681,309722.8862,1565684.282
rota,grvpt,a0-za1,premna,5.7,4.42,9114,309714.7641,1565681,309722.8862,1565684.282
rota,grvpt,a0-za1,guamia,3.97,5.54,9115,309714.7641,1565681,309722.8862,1565684.282
rota,grvpt,a0-za1,leuc,2.89,6.18,9116,309714.7641,1565681,309722.8862,1565684.282
rota,grvpt,a0-za1,cyno,3.65,6.41,9117,309714.7641,1565681,309722.8862,1565684.282
rota,grvpt,a0-za1,ifit,2.67,7.57,9118,309714.7641,1565681,309722.8862,1565684.282
rota,grvpt,a0-za1,eug,3.95,9.14,9119,309714.7641,1565681,309722.8862,1565684.282
rota,grvpt,a0-za1,premna,4.51,6.67,9120,309714.7641,1565681,309722.8862,1565684.282
rota,grvpt,a0-za1,pap,6.53,7.47,9121,309714.7641,1565681,309722.8862,1565684.282
rota,grvpt,a0-za1,premna,7.88,7.86,9122,309714.7641,1565681,309722.8862,1565684.282
rota,grvpt,a0-za1,premna,8.92,11.53,9123,309714.7641,1565681,309722.8862,1565684.282
rota,grvpt,a0-za1,guamia,8.53,11.65,9124,309714.7641,1565681,309722.8862,1565684.282
rota,grvpt,a0-za1,leuc,6.36,10.16,9125,309714.7641,1565681,309722.8862,1565684.282
