cornerpt,cornerx,cornery,cell_name
b3,309746.5193,1565682.094,b3-c4
c3,309749.6991555,1565672.16104,b3-c4
c4,309759.19632775,1565674.78152,b3-c4
b4,309756.751759,1565684.5232,b3-c4
