cornerpt,cornerx,cornery,cell_name
d1,309736.5279,1565653.958,d1-e2
e1,309736.3087,1565645.906,d1-e2
e2,309747.0111,1565648.728,d1-e2
d2,309744.6213,1565657,d1-e2
