cornerpt,cornerx,cornery,cell_name
b2,309736.1244,1565677.065,b2-c3
c2,309739.1916,1565667.338,b2-c3
c3,309749.6991555,1565672.16104,b2-c3
b3,309746.5193,1565682.094,b2-c3
