cornerpt,cornerx,cornery,cell_name
c0,309723.123176,1565660.85252,c0-d1
d0,309723.8191,1565652.789,c0-d1
d1,309736.5279,1565653.958,c0-d1
c1,309730.2323,1565662.785,c0-d1
