island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,b0-c1,guamia,7.58,2.27,6871,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,pap,4.87,3.88,6872,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,psych,6.04,5.33,6873,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,mel,9.18,5.47,6874,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,psych,9.12,5.57,6875,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,ifit,11.06,7.41,6876,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,premna,12.14,8.55,6877,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,mel,11.91,10.76,6878,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,mayt,11.57,10.68,6879,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,premna,8.2,8.21,6880,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,mayt,7.73,8.08,6881,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,guamia,7.42,8.52,6882,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,guamia,7.04,9.14,6883,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,cyno,8.44,11.35,6884,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,mel,6.34,6.92,6885,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,guamia,4.53,5.26,6886,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,ifit,4.37,7.13,6887,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,psych,3.48,7.29,6888,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,guamia,4.6,9.15,6889,309723.123176,1565660.85252,309730.2323,1565662.785
rota,grvpt,b0-c1,guamia,3.06,9.3,6890,309723.123176,1565660.85252,309730.2323,1565662.785
