cornerpt,cornerx,cornery,cell_name
d0,309723.8191,1565652.789,d0-e1
e0,309728.122,1565643.277,d0-e1
e1,309736.3087,1565645.906,d0-e1
d1,309736.5279,1565653.958,d0-e1
