cornerpt,cornerx,cornery,cell_name
d4,309762.749084688,1565665.04065,d4-z4e
e4,309765.7887,1565656.328,d4-z4e
NA,NA,NA,d4-z4e
z4d,309773.1323,1565666.825,d4-z4e
