island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,d0-e1,neiso,8.84,12.54,6652,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,guamia,9.43,12.06,6653,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,neiso,6.05,8.99,6654,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,guamia,9.98,10.7,6655,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,aglaia,9.64,12.58,6656,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,neiso,5.45,8.49,6657,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,eug,3.9,8.71,6658,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,tri,3.49,8.93,6659,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,guamia,2.22,8.03,6660,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,neiso,1.85,7.24,6661,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,neiso,4.19,4.95,6662,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,mor,4.63,5.03,6663,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,guamia,3.69,6.5,6664,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,tri,4.84,6.19,6665,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,guamia,6.73,6.35,6666,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,aglaia,6.59,5.51,6667,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,ifit,6.84,3.57,6668,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,guamia,8.59,2.77,6669,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,ifit,9.15,2.65,6670,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,neiso,9.18,3.12,6671,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,neiso,8.43,3.03,6672,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,ifit,10.37,6.11,6673,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,tri,11.23,7.38,6674,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,neiso,8.75,7.42,6675,309736.5279,1565653.958,309723.8191,1565652.789
rota,grvpt,d0-e1,neiso,8.98,8.59,6676,309736.5279,1565653.958,309723.8191,1565652.789
