island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,a0-b1,neiso,6.5,8,9060,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,mayt,10.62,9.36,9061,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,mayt,10.83,8.04,9062,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,pap,9.16,7.28,9063,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,guamia,8.42,8.72,9064,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,guamia,8.61,3.77,9065,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,ifit,9.05,0.83,9066,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,premna,6.07,3.94,9067,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,neiso,7.02,4.26,9068,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,neiso,5.91,5.68,9069,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,neiso,5.5,7.16,9070,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,mel,5.16,10.88,9071,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,guamia,4.01,9.31,9072,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,psych,2.73,9.93,9073,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,cyno,2.84,7.76,9074,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,guamia,2.75,7.11,9075,309714.7641,1565681,309719.9881,1565670.384
rota,grvpt,a0-b1,eug,5.1,10.59,9138,309714.7641,1565681,309719.9881,1565670.384
