cornerpt,cornerx,cornery,cell_name
b4,309756.751759,1565684.5232,b4-z4c
c4,309759.19632775,1565674.78152,b4-z4c
z4c,309768.6935,1565677.402,b4-z4c
z4b,309763.8546,1565687.344,b4-z4c
