island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,a2-b3,guamia,7.18,3.31,9028,309746.5193,1565682.094,309743.8111,1565689.349
rota,grvpt,a2-b3,psych,10.14,2.31,9029,309746.5193,1565682.094,309743.8111,1565689.349
rota,grvpt,a2-b3,guamia,10.94,3.07,9030,309746.5193,1565682.094,309743.8111,1565689.349
rota,grvpt,a2-b3,leuc,11.67,2.46,9031,309746.5193,1565682.094,309743.8111,1565689.349
rota,grvpt,a2-b3,leuc,2.32,9.33,9032,309746.5193,1565682.094,309743.8111,1565689.349
rota,grvpt,a2-b3,pap,3.65,10.4,9033,309746.5193,1565682.094,309743.8111,1565689.349
rota,grvpt,a2-b3,leuc,4,9.95,9034,309746.5193,1565682.094,309743.8111,1565689.349
rota,grvpt,a2-b3,psych,5.69,11.79,9035,309746.5193,1565682.094,309743.8111,1565689.349
rota,grvpt,a2-b3,premna,6.58,9.61,9036,309746.5193,1565682.094,309743.8111,1565689.349
rota,grvpt,a2-b3,eug,7.83,12.23,9037,309746.5193,1565682.094,309743.8111,1565689.349
rota,grvpt,a2-b3,guamia,9.43,4.97,9038,309746.5193,1565682.094,309743.8111,1565689.349
rota,grvpt,a2-b3,guamia,10.12,6.26,9039,309746.5193,1565682.094,309743.8111,1565689.349
rota,grvpt,a2-b3,premna,10.47,9.55,9040,309746.5193,1565682.094,309743.8111,1565689.349
rota,grvpt,a2-b3,premna,13.02,9.1,9041,309746.5193,1565682.094,309743.8111,1565689.349
