island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,c2-d3,guamia,9.79,12.18,6772,309739.1916,1565667.338,309749.6991555,1565672.16104
rota,grvpt,c2-d3,guamia,7.73,11.56,6773,309739.1916,1565667.338,309749.6991555,1565672.16104
rota,grvpt,c2-d3,pap,7.65,11.75,6774,309739.1916,1565667.338,309749.6991555,1565672.16104
rota,grvpt,c2-d3,guamia,6.44,8.39,6775,309739.1916,1565667.338,309749.6991555,1565672.16104
rota,grvpt,c2-d3,pap,8.74,8.65,6776,309739.1916,1565667.338,309749.6991555,1565672.16104
rota,grvpt,c2-d3,ifit,8.25,7.54,6777,309739.1916,1565667.338,309749.6991555,1565672.16104
rota,grvpt,c2-d3,pap,10.39,10.47,6778,309739.1916,1565667.338,309749.6991555,1565672.16104
rota,grvpt,c2-d3,pap,11.03,7.75,6779,309739.1916,1565667.338,309749.6991555,1565672.16104
rota,grvpt,c2-d3,eug,9.48,5.52,6780,309739.1916,1565667.338,309749.6991555,1565672.16104
rota,grvpt,c2-d3,pap,6.31,3.05,6781,309739.1916,1565667.338,309749.6991555,1565672.16104
rota,grvpt,c2-d3,guamia,4.97,4.83,6782,309739.1916,1565667.338,309749.6991555,1565672.16104
rota,grvpt,c2-d3,eug,3.95,5.51,6783,309739.1916,1565667.338,309749.6991555,1565672.16104
rota,grvpt,c2-d3,guamia,5.26,5.96,6784,309739.1916,1565667.338,309749.6991555,1565672.16104
rota,grvpt,c2-d3,guamia,3.89,7.09,6785,309739.1916,1565667.338,309749.6991555,1565672.16104
rota,grvpt,c2-d3,ifit,4.18,10.11,6786,309739.1916,1565667.338,309749.6991555,1565672.16104
rota,grvpt,c2-d3,pap,4.71,9.61,6787,309739.1916,1565667.338,309749.6991555,1565672.16104
