cornerpt,cornerx,cornery,cell_name
e0,309728.122,1565643.277,e0-ze1
ze0,309731.535943,1565634.20703,e0-ze1
ze1,NA,NA,e0-ze1
e1,309736.3087,1565645.906,e0-ze1
