island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,c3-d4,guamia,10.01,1.71,6752,309762.749084688,1565665.04065,309759.19632775,1565674.78152
rota,grvpt,c3-d4,tri,8.48,3.55,6753,309762.749084688,1565665.04065,309759.19632775,1565674.78152
rota,grvpt,c3-d4,guamia,8.61,0.82,6754,309762.749084688,1565665.04065,309759.19632775,1565674.78152
rota,grvpt,c3-d4,guamia,6.83,3.26,6755,309762.749084688,1565665.04065,309759.19632775,1565674.78152
rota,grvpt,c3-d4,guamia,6.27,3.39,6756,309762.749084688,1565665.04065,309759.19632775,1565674.78152
rota,grvpt,c3-d4,guamia,7.61,1.83,6757,309762.749084688,1565665.04065,309759.19632775,1565674.78152
rota,grvpt,c3-d4,pap,5.44,5.33,6758,309762.749084688,1565665.04065,309759.19632775,1565674.78152
rota,grvpt,c3-d4,guamia,5.31,9.78,6759,309749.6991555,1565672.16104,309752.879011,1565662.22808
rota,grvpt,c3-d4,guamia,7.1,6.41,6760,309749.6991555,1565672.16104,309752.879011,1565662.22808
rota,grvpt,c3-d4,guamia,6.35,5.88,6761,309749.6991555,1565672.16104,309752.879011,1565662.22808
rota,grvpt,c3-d4,pap,3.33,7.46,6762,309749.6991555,1565672.16104,309752.879011,1565662.22808
rota,grvpt,c3-d4,guamia,3.38,9.84,6763,309749.6991555,1565672.16104,309752.879011,1565662.22808
rota,grvpt,c3-d4,pap,1,9.38,6764,309749.6991555,1565672.16104,309752.879011,1565662.22808
rota,grvpt,c3-d4,pap,2.22,8.12,6765,309749.6991555,1565672.16104,309752.879011,1565662.22808
rota,grvpt,c3-d4,guamia,6.26,3.88,6766,309749.6991555,1565672.16104,309752.879011,1565662.22808
rota,grvpt,c3-d4,ifit,7.61,2.71,6767,309749.6991555,1565672.16104,309752.879011,1565662.22808
rota,grvpt,c3-d4,psych,6.56,5.18,6768,309749.6991555,1565672.16104,309752.879011,1565662.22808
rota,grvpt,c3-d4,ifit,9.93,4.01,6769,309749.6991555,1565672.16104,309752.879011,1565662.22808
rota,grvpt,c3-d4,neiso,9.55,0.68,6770,309749.6991555,1565672.16104,309752.879011,1565662.22808
rota,grvpt,c3-d4,guamia,8.97,6.09,6771,309749.6991555,1565672.16104,309752.879011,1565662.22808
