cornerpt,cornerx,cornery,cell_name
e3,309754.319,1565653.4,e3-ze4
ze3,NA,NA,e3-ze4
ze4,309769.4405,1565647.205,e3-ze4
e4,309765.7887,1565656.328,e3-ze4
