island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,c4-z4d,guamia,10.04,1.13,6722,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,eug,9.37,0.78,6723,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,8.94,3.38,6724,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,7.79,3.87,6725,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,6.6,4.95,6726,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,eug,8.12,5.51,6727,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,10.92,5.41,6728,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,11.19,5.93,6729,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,10.64,6.89,6730,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,?,9.87,6.4,6731,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,8.86,6.19,6732,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,neiso,8.67,7.9,6733,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,10.05,7.47,6734,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,12.05,7.75,6735,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,12.38,8.56,6736,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,pap,12.36,7.88,6737,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,eug,12.58,9.07,6738,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,psych,10.52,8.52,6740,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,9.1,9.8,6741,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,aglaia,6.84,10.12,6742,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,7.39,11.99,6743,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,7.24,12.67,6744,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,eug,8.05,12.9,6745,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,6.13,11.51,6746,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,6.59,7.6,6747,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,tri,6.49,8.14,6748,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,tri,4.77,8.42,6749,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,4.17,9.69,6750,309773.1323,1565666.825,309768.6935,1565677.402
rota,grvpt,c4-z4d,guamia,4.39,7.05,6751,309773.1323,1565666.825,309768.6935,1565677.402
