island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,a1-b2,premna,9.31,0.83,9042,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,guamia,8.26,2.53,9043,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,premna,7.72,3.71,9044,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,eug,8.35,4.07,9045,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,guamia,8.31,4.68,9046,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,psych,8.6,3.88,9047,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,cyno,1.4,8.74,9048,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,cyno,4.03,7.14,9049,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,guamia,4.79,6.97,9050,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,aglaia,3.71,9.04,9051,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,pap,6.4,11.77,9052,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,pap,7.45,12.45,9053,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,cyno,9.58,13.9,9054,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,pap,9.25,13.21,9055,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,neiso,9.36,11.91,9056,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,tri,9.58,11.86,9057,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,tri,9.97,5.75,9058,309736.1244,1565677.065,309734.7464,1565686.75
rota,grvpt,a1-b2,eug,9.47,7.89,9059,309736.1244,1565677.065,309734.7464,1565686.75
