island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,b0-z0c,pap,1.61,8.43,6857,309710.6542,1565667.708,309715.5259,1565657.286
rota,grvpt,b0-z0c,guamia,2.47,9.98,6858,309710.6542,1565667.708,309715.5259,1565657.286
rota,grvpt,b0-z0c,pap,4.39,9.72,6859,309710.6542,1565667.708,309715.5259,1565657.286
rota,grvpt,b0-z0c,aglaia,9.12,2.48,6860,309710.6542,1565667.708,309715.5259,1565657.286
rota,grvpt,b0-z0c,tri,8.94,1.35,6861,309710.6542,1565667.708,309715.5259,1565657.286
rota,grvpt,b0-z0c,guamia,9.21,5.43,6862,309710.6542,1565667.708,309715.5259,1565657.286
rota,grvpt,b0-z0c,guamia,9.81,7.67,6863,309710.6542,1565667.708,309715.5259,1565657.286
rota,grvpt,b0-z0c,guamia,8.87,1.92,6864,309719.9881,1565670.384,309710.6542,1565667.708
rota,grvpt,b0-z0c,premna,11.55,10.17,6865,309710.6542,1565667.708,309715.5259,1565657.286
rota,grvpt,b0-z0c,psych,11.1,11.01,6866,309710.6542,1565667.708,309715.5259,1565657.286
rota,grvpt,b0-z0c,guamia,9.04,9.46,6867,309710.6542,1565667.708,309715.5259,1565657.286
rota,grvpt,b0-z0c,premna,8.86,9.52,6868,309710.6542,1565667.708,309715.5259,1565657.286
rota,grvpt,b0-z0c,eug,6.37,10.32,6869,309710.6542,1565667.708,309715.5259,1565657.286
rota,grvpt,b0-z0c,guamia,9.71,12.1,6870,309710.6542,1565667.708,309715.5259,1565657.286
