island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,a2-za3,psych,15.72,10.6,9141,309734.7464,1565686.75,309743.8111,1565689.349
rota,grvpt,a2-za3,pap,14.48,9.75,9142,309734.7464,1565686.75,309743.8111,1565689.349
rota,grvpt,a2-za3,aglaia,12.49,8.26,9143,309734.7464,1565686.75,309743.8111,1565689.349
rota,grvpt,a2-za3,guamia,12.9,8.09,9144,309734.7464,1565686.75,309743.8111,1565689.349
rota,grvpt,a2-za3,ifit,10.88,8.44,9145,309734.7464,1565686.75,309743.8111,1565689.349
rota,grvpt,a2-za3,eug,7.98,5.11,9146,309734.7464,1565686.75,309743.8111,1565689.349
rota,grvpt,a2-za3,psych,7.41,3.76,9147,309734.7464,1565686.75,309743.8111,1565689.349
rota,grvpt,a2-za3,ifit,6.18,6.35,9148,309734.7464,1565686.75,309743.8111,1565689.349
rota,grvpt,a2-za3,guamia,4.21,7.25,9149,309734.7464,1565686.75,309743.8111,1565689.349
rota,grvpt,a2-za3,premna,4.62,10.82,9150,309734.7464,1565686.75,309743.8111,1565689.349
rota,grvpt,a2-za3,psych,5.98,10.52,9151,309734.7464,1565686.75,309743.8111,1565689.349
rota,grvpt,a2-za3,cyno,9.71,9.68,9152,309734.7464,1565686.75,309743.8111,1565689.349
