island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,e0-z*e0,neiso,4.06,6.35,9307,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,neiso,3.75,6.96,9308,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,neiso,3.48,7.89,9309,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,neiso,4.83,6.42,9310,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,tri,3.41,9.27,9311,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,mel,3.87,9.84,9312,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,guamia,4.95,8.62,9313,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,premna,5.13,7.2,9314,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,neiso,5.85,7.38,9315,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,neiso,7.08,5.66,9316,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,neiso,6.95,5.26,9317,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,neiso,7.93,4.43,9318,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,mel,10.06,2.37,9319,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,neiso,11.49,4.88,9320,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,guamia,10.49,4.98,9321,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,neiso,9.4,4.57,9322,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,tri,8.35,5.93,9323,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,neiso,10.53,5.6,9324,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,neiso,11.39,5.98,9325,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,premna,9.03,6.1,9326,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,neiso,9.45,5.94,9327,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,neiso,9.51,6.56,9328,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,neiso,11.47,8.86,9329,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,guamia,9.84,4.51,9330,309723.5304,1565631.005,309731.535943,1565634.20703
rota,grvpt,e0-z*e0,guamia,7.79,8,9331,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,guamia,8.55,8.52,9332,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,pap,7.69,12.52,9333,309731.535943,1565634.20703,309728.122,1565643.277
rota,grvpt,e0-z*e0,guamia,6.05,7.84,9334,309731.535943,1565634.20703,309728.122,1565643.277
