cornerpt,cornerx,cornery,cell_name
c4,309759.19632775,1565674.78152,c4-z4d
d4,309762.749084688,1565665.04065,c4-z4d
z4d,309773.1323,1565666.825,c4-z4d
z4c,309768.6935,1565677.402,c4-z4d
