cornerpt,cornerx,cornery,cell_name
c3,309749.6991555,1565672.16104,c3-d4
d3,309752.879011,1565662.22808,c3-d4
d4,309762.749084688,1565665.04065,c3-d4
c4,309759.19632775,1565674.78152,c3-d4
