island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,c0-z0d,guamia,8.39,7.77,6829,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,aglaia,8.33,11.68,6831,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,guamia,5.27,6.28,6832,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,guamia,2.19,9.57,6833,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,guamia,8.54,10.6,6834,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,eug,8.78,12.58,6835,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,aglaia,7.92,12.2,6836,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,guamia,7.06,11.25,6837,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,pap,9.81,7.68,6838,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,mayt,11.17,8.73,6839,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,pap,8.45,6.45,6840,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,guamia,9.33,5.99,6841,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,guamia,9.26,5.16,6842,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,pap,12.05,6.69,6843,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,premna,13,7.65,6844,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,guamia,11.97,4.59,6845,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,aglaia,12.87,7.85,6846,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,eug,13.22,8.46,6847,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,guamia,12.33,8.51,6848,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,guamia,12.23,9.22,6849,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,guamia,10.7,3.1,6850,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,premna,9.41,2.46,6851,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,psych,8.38,2.26,6852,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,guamia,8.48,1.93,6853,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,guamia,7.15,3.48,6854,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,guamia,6.27,4.3,6855,309715.6761,1565648.595,309723.8191,1565652.789
rota,grvpt,c0-z0d,tri,6.13,4.08,6856,309715.6761,1565648.595,309723.8191,1565652.789
