cornerpt,cornerx,cornery,cell_name
z*a0,309702.121138,1565687.0304,a0-z*a0
z0a,309705.3578,1565677.576,a0-z*a0
a0,309714.7641,1565681,a0-z*a0
za0,309711.4856,1565690.521,a0-z*a0
