cornerpt,cornerx,cornery,cell_name
d1,275593.044575,1497705.15375,d1-e2
e1,275601.9465,1497709.05,d1-e2
e2,275605.7165,1497700.15,d1-e2
d2,275597.4708,1497696.465,d1-e2
