dataout_unk_x,dataout_unk_y,dataout_issue,dataout_tag
276032.125936335,1498187.71339062,Okay,599
276032.239645222,1498187.0180359,Okay,600
276032.881012554,1498188.79626184,Okay,601
276032.925131206,1498186.55331091,Okay,602
NA,NA,Distances_too_small,603
NA,NA,Distances_too_small,604
NA,NA,Distances_too_small,605
NA,NA,Distances_too_small,606
NA,NA,Distances_too_small,607
NA,NA,Distances_too_small,608
NA,NA,Distances_too_small,609
NA,NA,Distances_too_small,610
276034.063961387,1498182.10723753,Okay,611
276033.344839521,1498181.91332412,Okay,612
276029.533947196,1498181.2098091,Okay,613
