island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,c3-d4,mayt,9.38,2.61,267,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,guamia,9.5,5.09,268,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,cyno,8.28,4.91,269,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,guamia,7.06,5.58,270,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,cyno,7.45,5.22,271,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,psych,5.9,3.96,272,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,aglaia,5.63,4.28,273,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,eug,5.54,4.44,274,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,aglaia,4.78,5.2,275,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,guamia,4.62,6.93,276,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,eug,2.65,8.13,277,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,aglaia,3.04,8.42,278,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,eug,2.08,7.79,279,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,guamia,5.13,9.69,280,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,guamia,5.97,9.85,281,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,guamia,6.11,9.51,282,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,guamia,1.84,7.8,283,275604.1541,1497677.408,275594.3719,1497673.497
guam,nblas,c3-d4,mor,3.03,8.14,284,275591.3085,1497682.612,275594.3719,1497673.497
guam,nblas,c3-d4,eug,1.09,8.52,285,275604.1541,1497677.408,275594.3719,1497673.497
guam,nblas,c3-d4,guamia,8.03,8.95,286,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,aglaia,9.5,8.37,287,275599.8878,1497687.128,275591.3085,1497682.612
guam,nblas,c3-d4,aglaia,9.75,5.64,288,275599.8878,1497687.128,275591.3085,1497682.612
