island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,e1-ze2,guamia,8.04,1.41,3740,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,eug,8.05,1.43,3741,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,aglaia,6.75,3.12,3742,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,guamia,5.46,4.18,3743,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,guamia,6.83,3.8,3744,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,guamia,8.81,3.98,3745,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,guamia,10.12,5.34,3746,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,guamia,11.79,8.11,3837,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,guamia,11.35,8.47,3838,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,guamia,12.88,9.55,3839,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,guamia,12.2,10,3840,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,aglaia,10.29,10.17,3841,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,guamia,8.8,8.72,3842,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,guamia,7.65,7.9,3843,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,guamia,9.03,7.03,3844,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,aglaia,9.07,9.95,3845,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,aglaia,9.35,12.86,3846,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,aglaia,9.15,12.59,3847,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,guamia,5.78,8.82,3848,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,guamia,3.3,9.07,3849,275614.2665,1497701.922,275610.6051,1497711.044
guam,nblas,e1-ze2,aglaia,4.69,5.68,3850,275614.2665,1497701.922,275610.6051,1497711.044
