island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,ritd,a0-z*a0,aglaia,6.06,4.4,1741,269906.8326,1509819.266,269900.4829,1509811.007
guam,ritd,a0-z*a0,eug,7.22,2.66,1742,269906.8326,1509819.266,269900.4829,1509811.007
guam,ritd,a0-z*a0,aidia,8.21,6.96,1743,269906.8326,1509819.266,269900.4829,1509811.007
guam,ritd,a0-z*a0,tri,8.51,8.25,1744,269906.8326,1509819.266,269900.4829,1509811.007
guam,ritd,a0-z*a0,aglaia,12.8,10.71,1745,269906.8326,1509819.266,269900.4829,1509811.007
guam,ritd,a0-z*a0,aidia,10.36,12.89,1746,269906.8326,1509819.266,269900.4829,1509811.007
guam,ritd,a0-z*a0,mor,7.28,10.48,1747,269906.8326,1509819.266,269900.4829,1509811.007
guam,ritd,a0-z*a0,aglaia,6.1,10.6,1748,269906.8326,1509819.266,269900.4829,1509811.007
guam,ritd,a0-z*a0,eug,5.02,10.61,1749,269906.8326,1509819.266,269900.4829,1509811.007
guam,ritd,a0-z*a0,tri,4.33,9.54,1750,269906.8326,1509819.266,269900.4829,1509811.007
guam,ritd,a0-z*a0,aidia,4.67,9.01,1751,269906.8326,1509819.266,269900.4829,1509811.007
guam,ritd,a0-z*a0,aglaia,3.99,7.94,1752,269906.8326,1509819.266,269900.4829,1509811.007
guam,ritd,a0-z*a0,tri,4.22,7.09,1753,269906.8326,1509819.266,269900.4829,1509811.007
guam,ritd,a0-z*a0,aidia,3.03,7.02,1754,269906.8326,1509819.266,269900.4829,1509811.007
guam,ritd,a0-z*a0,premna,2.39,8.13,1755,269906.8326,1509819.266,269900.4829,1509811.007
guam,ritd,a0-z*a0,aglaia,6.12,7.14,1756,269906.8326,1509819.266,269900.4829,1509811.007
